Symbol,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,url,RISK1: supply chain,RISK1: supply chain (2),RISK1: supply chain (3),RISK2: Litigation,RISK3: Inflation,gvkey,lpermno,datadate,fyear,tic,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt,_merge
TER,Teradyne,reports,Information Technology,Semiconductor Equipment,"North Reading, Massachusetts",2020-09-21,97210,1960,https://en.wikipedia.org/wiki/Teradyne,0.0,0.0,1.0,0.0,0.0,10453.0,51369.0,2019-12-31,2019.0,TER,3825.0,382.0,460.012,1.0,11347.498,7.932726,7.738473,1.0,0.0,0.11089218,1.0,0.0,1.856298,5.9368896,4.247847,0.056210697,-0.05483575,0.02199666,0.0,-0.16888613,0.031926643,0.19225775,0.1650555,0.038959272,4.54047,0.23365581,0.13554113,0.32695457,0.115831494,0.15806738,4.3298035,,0.02199666,0.042338025,both
TSLA,"Tesla, Inc.",reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605,2003,"https://en.wikipedia.org/wiki/Tesla,_Inc.",3.0,11.0,3.0,7.0,4.0,184996.0,93436.0,2019-12-31,2019.0,TSLA,3711.0,371.0,14697.0,1.0,75717.73,10.443163,10.109607,0.0,0.0,1.0,0.0,1.0,3.8921468,9.913438,6.041854,0.041854907,0.07304206,0.0,0.023259204,0.032382175,0.021248069,0.05925559,0.42837158,0.16255096,3.014041,0.06374421,0.58873767,0.18986271,0.040514152,0.36803755,2.5865345,,0.0,0.14084508,both
TXN,Texas Instruments,reports,Information Technology,Semiconductors,"Dallas, Texas",,97476,1930,https://en.wikipedia.org/wiki/Texas_Instruments,1.0,0.0,1.0,0.0,0.0,10499.0,15579.0,2019-12-31,2019.0,TXN,3674.0,367.0,6135.0,1.0,119570.38,9.799127,9.573802,1.0,0.0,0.1241271,1.0,0.0,3.4264753,8.200014,4.806305,0.1065601,-5.5500055e-05,0.1385936,0.04112554,-0.13436563,-0.015040515,0.33329687,0.34049284,0.048804592,7.1418242,0.34185326,0.2020202,0.2989788,0.085692085,0.30869132,7.0005794,,0.1385936,0.093398534,both
TXT,Textron Inc.,reports,Industrials,Aerospace & Defense,"Providence, Rhode Island",1978-12-31,217346,1923,https://en.wikipedia.org/wiki/Textron_Inc.,0.0,1.0,1.0,0.0,0.0,10519.0,23579.0,2019-12-31,2019.0,TXT,3721.0,372.0,4091.0,1.0,10166.838,9.617004,9.520028,1.0,0.0,0.13481954,,,3.583519,7.939159,4.3834543,0.017712079,0.01664669,0.0011985617,-0.00013317353,-0.03189506,0.026701292,0.067585565,0.27240646,0.2869299,1.309551,0.09715009,0.18670928,0.090358235,0.043081634,0.2218671,0.95456445,,0.0011985617,0.18552922,both
TMO,Thermo Fisher Scientific,reports,Health Care,Life Sciences Tools & Services,"Waltham, Massachusetts",2004-08-03,97745,2006 (1902),https://en.wikipedia.org/wiki/Thermo_Fisher_Scientific,0.0,0.0,1.0,0.0,0.0,10530.0,62092.0,2019-12-31,2019.0,TMO,3826.0,382.0,18490.0,1.0,129538.664,10.974746,10.14808,1.0,0.0,0.09189189,1.0,0.0,4.3307333,8.603188,4.285516,0.025470616,0.0052243024,0.0050872713,-0.02406605,-0.023072574,0.012572584,0.08292081,0.31671262,0.12490824,2.7105508,0.111954235,0.09331803,0.04145184,0.017180247,0.302273,2.5050273,,0.0050872713,0.04559221,both
TJX,TJX Companies Inc.,reports,Consumer Discretionary,Apparel Retail,"Framingham, Massachusetts",1985-09-30,109198,1987,https://en.wikipedia.org/wiki/TJX_Companies_Inc.,0.0,0.0,1.0,0.0,0.0,11672.0,40539.0,2019-01-31,2018.0,TJX,5651.0,565.0,2476.874,1.0,60530.51,9.569834,10.570622,1.0,0.0,0.26680008,1.0,0.0,5.602119,8.567165,2.9685528,0.043525808,0.01896911,0.06439998,-0.0004966484,-0.15131688,-0.010887595,0.27870843,0.17289327,0.039310854,4.872804,0.35160428,0.36682937,0.21151912,0.0,0.17289327,4.47027,,0.06439998,0.0,both
TSCO,Tractor Supply Company,reports,Consumer Discretionary,Specialty Stores,"Brentwood, Tennessee",2014-01-24,916365,1938,https://en.wikipedia.org/wiki/Tractor_Supply_Company,0.0,0.0,1.0,0.0,0.0,29736.0,80286.0,2019-12-31,2019.0,TSCO,5200.0,520.0,2709.166,1.0,11041.338,8.573435,9.030248,1.0,0.0,0.222599,0.0,0.0,3.5409594,8.117837,4.6059933,0.040640973,-0.00038908978,0.030760212,-0.0028279906,-0.07962463,-0.002984345,0.15346472,0.51220053,0.19702303,2.7912147,0.17812295,0.6338794,0.015926778,0.0,0.4533767,2.627264,,0.030760212,0.114845306,both
TT,Trane Technologies plc,reports,Industrials,Building Products,"Dublin, Ireland",2010-11-17,1466258,1871,https://en.wikipedia.org/wiki/Trane_Technologies_plc,0.0,0.0,1.0,0.0,0.0,5959.0,12431.0,2019-12-31,2019.0,TT,3585.0,358.0,6139.8,1.0,31675.5,9.927805,9.717092,1.0,0.0,0.2051624,0.0,1.0,3.9318256,7.769463,3.8570175,0.08686189,0.019529287,0.024892276,0.07272976,-0.030904291,0.0066415193,0.08945799,0.29961497,0.16236284,2.1910768,0.1282433,0.115467764,0.06361414,0.011565319,0.25947794,,,0.024892276,0.13396202,both
TDG,TransDigm Group,reports,Industrials,Aerospace & Defense,"Cleveland, Ohio",2016-06-03,1260221,1993,https://en.wikipedia.org/wiki/TransDigm_Group,0.0,0.0,1.0,0.0,0.0,148349.0,91152.0,2019-09-30,2019.0,TDG,3728.0,372.0,16898.953,1.0,27836.059,9.696139,8.560866,1.0,0.0,0.20915951,1.0,0.0,2.9601052,6.630363,3.722141,0.2392522,-0.0372526,0.10533666,0.24010302,0.0050369953,0.013218305,0.06219623,1.0396329,0.37775677,2.890586,0.1427329,0.046556108,0.09028055,0.0071856,1.0131955,2.8147888,,0.10533666,0.025429504,both
TRV,The Travelers Companies,reports,Financials,Property & Casualty Insurance,"New York, New York",2002-08-21,86312,1853,https://en.wikipedia.org/wiki/The_Travelers_Companies,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
TRMB,Trimble Inc.,reports,Information Technology,Electronic Equipment & Instruments,"Sunnyvale, California",2021-01-21,864749,1978,https://en.wikipedia.org/wiki/Trimble_Inc.,0.0,0.0,1.0,0.0,0.0,22815.0,76230.0,2019-12-31,2019.0,TRMB,3829.0,382.0,1986.2,1.0,10418.331,8.800973,8.0908,0.0,0.0,0.0,1.0,0.0,2.524448,5.9472513,3.5036802,0.041456472,0.0025147952,0.0,-0.019199783,-0.02269339,0.0005421115,0.08586445,0.29909497,0.16011891,2.099181,0.095095396,0.05747888,0.028490972,0.07073049,0.2617646,1.8256888,,0.0,0.1248112,both
TFC,Truist Financial,reports,Financials,Regional Banks,"Charlotte, North Carolina",1997-12-04,92230,1872,https://en.wikipedia.org/wiki/Truist_Financial,0.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
TWTR,"Twitter, Inc.",reports,Communication Services,Interactive Media & Services,"San Francisco, California",2018-06-07,1418091,2006,"https://en.wikipedia.org/wiki/Twitter,_Inc.",2.0,5.0,4.0,5.0,0.0,18872.0,14295.0,2019-12-31,2019.0,TWTR,7370.0,737.0,3288.685,1.0,24986.79,9.449624,8.148829,0.0,0.0,0.0,0.0,1.0,1.7749523,7.455805,5.8659916,0.08784853,-0.0074160523,0.0,-0.023747757,0.0018555679,-0.0008367846,0.102324665,0.2588825,0.11630875,2.2817369,0.06547111,0.13609566,0.5227671,0.05370858,0.245466,2.2033272,,0.0,0.051824663,both
TYL,Tyler Technologies,reports,Information Technology,Application Software,"Plano, Texas",2020-06-22,860731,1966,https://en.wikipedia.org/wiki/Tyler_Technologies,0.0,0.0,1.0,0.0,0.0,10789.0,76185.0,2019-12-31,2019.0,TYL,7373.0,737.0,23.209,1.0,11793.486,7.6923933,6.9906497,0.0,0.0,0.08327807,1.0,0.0,1.8512855,5.2567296,3.571048,0.1117966,0.044899788,0.0,0.0,0.040471543,0.013410665,0.11622485,0.0105899125,0.0019640855,5.6433487,0.10663785,0.08708331,0.1241464,0.037115112,0.0076756217,5.278092,,0.0,0.27519497,both
TSN,Tyson Foods,reports,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",,100493,1935,https://en.wikipedia.org/wiki/Tyson_Foods,1.0,4.0,1.0,6.0,3.0,10793.0,77730.0,2019-09-30,2019.0,TSN,2011.0,201.0,11932.0,1.0,31527.24,10.407198,10.655022,1.0,0.0,0.16377172,1.0,0.0,4.955827,8.893298,3.944401,0.10466205,0.006465843,0.016225036,0.057135087,-0.0046227756,0.026467655,0.07484062,0.36051607,0.2745561,1.5270942,0.12276037,0.22001994,0.014653896,0.0029307792,0.29700577,1.2340944,,0.016225036,0.17616494,both
UDR,"UDR, Inc.",reports,Real Estate,Residential REITs,"Highlands Ranch, Colorado",2016-03-07,74208,1972,"https://en.wikipedia.org/wiki/UDR,_Inc.",0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
ULTA,Ulta Beauty,reports,Consumer Discretionary,Specialty Stores,"Bolingbrook, Illinois",2016-04-18,1403568,1990,https://en.wikipedia.org/wiki/Ulta_Beauty,0.0,0.0,1.0,0.0,0.0,178704.0,92322.0,2019-01-31,2018.0,ULTA,5990.0,599.0,0.0,0.0,17101.842,8.068144,8.81234,0.0,0.0,0.23346809,1.0,0.0,3.8066626,7.112351,3.327346,0.06740689,0.04130332,0.0,0.0,-0.19090603,0.014259651,0.29961625,0.0,0.0,5.788718,0.35521495,0.38419396,0.12824473,0.0,0.0,5.4499207,,0.0,,both
USB,U.S. Bancorp,reports,Financials,Diversified Banks,"Minneapolis, Minnesota",,36104,1968,https://en.wikipedia.org/wiki/U.S._Bancorp,0.0,0.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
UAA,Under Armour (Class A),reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2014-05-01,1336917,1996,https://en.wikipedia.org/wiki/Under_Armour,1.0,2.0,1.0,0.0,1.0,165052.0,90979.0,2019-12-31,2019.0,UAA,2300.0,230.0,1299.222,1.0,9758.167,8.485399,8.569242,0.0,0.0,0.43181244,0.0,1.0,2.85647,7.2335124,4.4355087,0.03037309,0.047475282,0.0,-0.028453829,0.0006683141,-0.025704801,0.105633885,0.2682386,0.117498085,2.5707715,0.0867487,0.28575826,0.16434456,0.0,0.24224517,2.2790544,,0.0,0.09690414,both
UA,Under Armour (Class C),reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2016-04-08,1336917,1996,https://en.wikipedia.org/wiki/Under_Armour,1.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
UNP,Union Pacific Corp,reports,Industrials,Railroads,"Omaha, Nebraska",1957-03-04,100885,1862,https://en.wikipedia.org/wiki/Union_Pacific_Corp,0.0,0.0,1.0,0.0,0.0,10867.0,48725.0,2019-12-31,2019.0,UNP,4011.0,401.0,27033.0,1.0,125124.94,11.029601,9.985436,1.0,0.0,0.2359623,0.0,0.0,3.6502166,10.709606,7.3043504,0.055696983,-0.007653268,0.042125404,0.045011595,-0.09410925,0.0030807648,0.13926677,0.43832797,0.17766409,2.7349074,0.17373891,0.9036045,0.014657954,0.0,0.4120766,2.306143,,0.042125404,0.059889764,both
UAL,United Airlines Holdings,reports,Industrials,Airlines,"Chicago, Illinois",2015-09-03,100517,1967,https://en.wikipedia.org/wiki/United_Airlines_Holdings,0.0,0.0,1.0,0.0,0.0,10795.0,91103.0,2019-12-31,2019.0,UAL,4512.0,451.0,20450.0,1.0,22129.617,10.870681,10.67496,0.0,0.0,0.23122126,1.0,0.0,4.574711,10.461073,5.896696,0.08667389,0.020318944,0.0,0.008667389,-0.031267226,-0.00821121,0.12959267,0.38870198,0.48027673,1.2014525,0.1299158,0.66389155,0.09397274,0.0,0.34804508,0.7890307,,0.0,0.10459658,both
UNH,UnitedHealth Group Inc.,reports,Health Care,Managed Health Care,"Minnetonka, Minnesota",1994-07-01,731766,1977,https://en.wikipedia.org/wiki/UnitedHealth_Group_Inc.,0.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
UPS,United Parcel Service,reports,Industrials,Air Freight & Logistics,"Atlanta, Georgia",2002-07-22,1090727,1907,https://en.wikipedia.org/wiki/United_Parcel_Service,1.0,1.0,1.0,1.0,2.0,10920.0,87447.0,2019-12-31,2019.0,UPS,4210.0,421.0,28167.0,1.0,100273.59,10.96573,11.21309,1.0,0.0,0.21443737,1.0,0.0,5.2522736,10.414483,4.2098956,0.104758285,0.015054358,0.055205073,0.04180998,-0.013585219,0.0005185198,0.14679295,0.48683825,0.21929982,2.6766613,0.18165477,0.5762138,0.099227406,0.0,0.41842818,2.206731,,0.055205073,0.14051905,both
URI,"United Rentals, Inc.",reports,Industrials,Trading Companies & Distributors,"Stamford, Connecticut",2014-09-20,1067701,1997,"https://en.wikipedia.org/wiki/United_Rentals,_Inc.",0.0,0.0,1.0,0.0,0.0,66065.0,85663.0,2019-12-31,2019.0,URI,7350.0,735.0,12139.0,1.0,12401.351,9.850614,9.143239,0.0,0.0,0.22457068,1.0,0.0,3.0007198,9.311181,6.361402,0.09014233,0.00047443333,0.0,-0.022034792,-0.045282025,0.012282551,0.15793358,0.6399051,0.49465472,1.4518372,0.22583026,0.5830258,0.0027411703,0.0,0.5779652,1.2203562,,0.0,0.096795455,both
UHS,Universal Health Services,reports,Health Care,Health Care Facilities,"King of Prussia, Pennsylvania",2014-09-20,352915,1979,https://en.wikipedia.org/wiki/Universal_Health_Services,1.0,1.0,1.0,2.0,1.0,11032.0,79637.0,2019-12-31,2019.0,UHS,8062.0,806.0,4310.645,1.0,12438.843,9.364627,9.339459,1.0,0.0,0.22663546,,,4.5152454,8.58377,4.0793386,0.058998562,-0.008057592,0.0045424975,-0.001535963,-0.065108135,0.0045766076,0.12212757,0.36943373,0.2573598,1.5943254,0.15460168,0.4579278,0.00525083,0.0,0.35709321,1.4586053,,0.004542498,0.033403818,both
UNM,Unum Group,reports,Financials,Life & Health Insurance,"Chattanooga, Tennessee",1994-03-01,5513,1999,https://en.wikipedia.org/wiki/Unum_Group,0.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
VLO,Valero Energy,reports,Energy,Oil & Gas Refining & Marketing,"San Antonio, Texas",,1035002,1980,https://en.wikipedia.org/wiki/Valero_Energy,1.0,3.0,1.0,1.0,1.0,15247.0,85269.0,2019-12-31,2019.0,VLO,2911.0,291.0,10962.0,1.0,38330.195,10.8942175,11.539849,1.0,0.0,0.22471191,0.0,1.0,2.4178762,10.328559,8.003984,0.05571439,-0.007407545,0.02769939,0.005940888,-0.032062232,-0.003638794,0.10212758,0.20351255,0.22238815,1.306832,0.099194266,0.5679675,0.047954105,0.0,0.1881962,0.82683146,,0.02769939,0.07525999,both
VAR,Varian Medical Systems,reports,Health Care,Health Care Equipment,"Palo Alto, California",2007-02-12,203527,1948,https://en.wikipedia.org/wiki/Varian_Medical_Systems,0.0,1.0,1.0,1.0,1.0,11115.0,27043.0,2019-09-30,2019.0,VAR,3845.0,384.0,410.0,0.0,10813.372,8.319157,8.078719,0.0,0.0,0.3058264,1.0,0.0,2.4035158,5.7446046,3.4326334,0.15400931,0.0067532975,0.0,0.095862694,-0.0287198,0.03630202,0.09361972,0.099958554,0.036530912,3.2052007,0.14157544,0.07594412,0.13058001,0.06543628,0.0,2.723722,,0.0,1.0,both
VTR,Ventas Inc,reports,Real Estate,Health Care REITs,"Chicago, Illinois",2009-03-04,740260,1998,https://en.wikipedia.org/wiki/Ventas_Inc,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
VRSN,Verisign Inc.,reports,Information Technology,Internet Services & Infrastructure,"Dulles, Virginia",2006-02-01,1014473,1995,https://en.wikipedia.org/wiki/Verisign_Inc.,1.0,0.0,1.0,1.0,0.0,66368.0,85753.0,2019-12-31,2019.0,VRSN,7370.0,737.0,1792.129,1.0,22488.646,7.5251055,7.116119,0.0,0.0,0.1930438,1.0,0.0,0.62700737,5.56228,5.695399,-0.090180255,0.08136315,0.0,0.0,-0.18351789,-0.03003815,0.33329687,0.9666237,0.07380856,13.082876,0.34185326,0.13992165,0.65698653,0.0327965,0.96662366,11.92769,,0.0,0.0,both
VRSK,Verisk Analytics,reports,Industrials,Research & Consulting Services,"Jersey City, New Jersey",2015-10-08,1442145,1971,https://en.wikipedia.org/wiki/Verisk_Analytics,1.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
VZ,Verizon Communications,reports,Communication Services,Integrated Telecommunication Services,"New York, New York",1983-11-30,732712,1983 (1877),https://en.wikipedia.org/wiki/Verizon_Communications,1.0,2.0,2.0,2.0,0.0,2136.0,65875.0,2019-12-31,2019.0,VZ,4812.0,481.0,133143.0,1.0,253939.84,12.583573,11.7895565,1.0,0.0,0.13259792,,,4.912655,10.709606,6.7440066,0.060265247,3.4278623e-06,0.034333467,-0.017931148,0.0,0.032931473,0.11253329,0.45639586,0.34396514,1.6600173,0.16105811,0.39286387,0.013077294,0.0,0.40827554,1.2083668,,0.034333467,0.105435506,both
VRTX,Vertex Pharmaceuticals Inc,reports,Health Care,Biotechnology,"Cambridge, Massachusetts",2013-09-23,875320,1989,https://en.wikipedia.org/wiki/Vertex_Pharmaceuticals_Inc,1.0,1.0,1.0,2.0,2.0,24344.0,76744.0,2019-12-31,2019.0,VRTX,2834.0,283.0,673.167,1.0,56706.516,9.026233,8.333948,0.0,0.0,0.15635961,0.0,1.0,1.3862944,6.7265716,5.62676,0.14850312,0.055590544,0.0,-0.0035029298,0.018179918,0.007383333,0.18941668,0.08092442,0.011731801,7.0854106,0.18440494,0.100172564,0.4587743,0.21092112,0.074877754,6.8382525,,0.0,0.07471994,both
VFC,VF Corporation,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,103379,1899,https://en.wikipedia.org/wiki/VF_Corporation,0.0,0.0,1.0,0.0,0.0,11060.0,43553.0,2019-03-31,2018.0,VFC,2320.0,232.0,2786.202,1.0,34488.062,9.245398,9.535944,1.0,0.0,0.17572299,1.0,0.0,4.3307333,6.964389,2.6459553,0.021303136,-0.01280349,0.07406362,-0.084045485,0.004694507,-0.0040257666,0.16191424,0.2690219,0.07474867,3.9149532,0.2237284,0.10208458,0.0527824,0.0,0.2042993,3.578641,,0.07406362,0.24058487,both
VIAC,ViacomCBS,reports,Communication Services,Movies & Entertainment,"New York, New York",,813828,2019 (1952),https://en.wikipedia.org/wiki/ViacomCBS,0.0,0.0,1.0,0.0,0.0,13714.0,75104.0,2019-12-31,2019.0,VIAC,4888.0,488.0,20920.0,1.0,25811.55,10.810112,10.233223,1.0,0.0,0.0,1.0,0.0,3.3867602,8.300281,4.9476743,0.0031301116,-0.0028675862,0.0120155895,-0.007936347,-0.0019790384,0.28530464,0.0221935,0.4224641,0.4476633,1.2545397,0.1116945,0.08126174,0.0127627775,0.0,0.40208808,0.93361235,,0.0120155895,0.048231356,both
VTRS,Viatris,reports,Health Care,Pharmaceuticals,"Pittsburgh, Pennsylvania",2004-04-23,1792044,1961,https://en.wikipedia.org/wiki/Viatris,0.0,0.0,1.0,0.0,0.0,7637.0,69550.0,2019-12-31,2019.0,VTRS,2834.0,283.0,12924.3,1.0,10374.595,10.349951,9.350145,0.0,0.0,1.0,0.0,1.0,3.583519,7.7853885,4.2296243,0.016809842,0.003257027,0.0,-0.03528659,-9.598311e-06,0.018351968,0.055363055,0.4135048,0.5547173,0.9517139,0.104899935,0.07692086,0.017817665,0.024898019,0.36441585,0.69307387,,0.0,0.11871436,both
V,Visa Inc.,reports,Information Technology,Data Processing & Outsourced Services,"San Francisco, California",2009-12-21,1403161,1958,https://en.wikipedia.org/wiki/Visa_Inc.,0.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
VNT,Vontier,reports,Information Technology,Electronic Equipment & Instruments,"Raleigh, North Carolina",2020-10-09,1786842,2019,https://en.wikipedia.org/wiki/Vontier,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
VNO,Vornado Realty Trust,reports,Real Estate,Office REITs,"New York, New York",,899689,1982,https://en.wikipedia.org/wiki/Vornado_Realty_Trust,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
VMC,Vulcan Materials,reports,Materials,Construction Materials,"Birmingham, Alabama",1999-06-30,1396009,1909,https://en.wikipedia.org/wiki/Vulcan_Materials,0.0,0.0,1.0,0.0,0.0,11228.0,15202.0,2019-12-31,2019.0,VMC,1400.0,140.0,3202.353,1.0,19060.1,9.273202,8.5029125,1.0,0.0,0.17843187,,,2.3197372,8.46067,6.244195,0.039050154,0.02160827,0.015398271,-0.012491838,-0.0038677624,0.013824853,0.092416294,0.3007245,0.14384547,2.26195,0.11831848,0.44363967,0.025778133,0.0,0.29790765,2.030201,,0.015398271,0.0093668625,both
WRB,W. R. Berkley Corporation,reports,Financials,Property & Casualty Insurance,"Greenwich, Connecticut",2019-12-05,11544,1967,https://en.wikipedia.org/wiki/W._R._Berkley_Corporation,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
WAB,Westinghouse Air Brake Technologies Corp,reports,Industrials,Construction Machinery & Heavy Trucks,"Wilmerding, Pennsylvania",2019-02-27,943452,1999 (1869),https://en.wikipedia.org/wiki/Wabtec_Corporation,0.0,0.0,1.0,0.0,0.0,60979.0,81677.0,2019-12-31,2019.0,WAB,3743.0,374.0,4429.3,1.0,14914.183,9.849253,9.026778,1.0,0.0,0.26912752,1.0,0.0,3.349904,7.4126434,4.0978537,0.16774528,-0.091748394,0.0043126657,0.029497154,-0.00029032634,-0.016949778,0.05110271,0.2338077,0.22898151,1.2616992,0.08264799,0.08740406,0.031893667,0.011079908,0.22875603,0.92634684,,0.0043126657,0.021606123,both
WMT,Walmart,reports,Consumer Staples,Hypermarkets & Super Centers,"Bentonville, Arkansas",1982-08-31,104169,1962,https://en.wikipedia.org/wiki/Walmart,3.0,7.0,3.0,3.0,1.0,11259.0,55976.0,2019-01-31,2018.0,WMT,5331.0,533.0,58033.0,1.0,275798.75,12.298173,13.145551,1.0,0.0,0.3909232,,,6.025866,11.113351,3.9246252,0.10960578,0.0033835701,0.027825532,0.05488041,-0.0337901,0.0034884517,0.11972457,0.2646344,0.17383906,1.9270742,0.13748148,0.5079687,0.03521284,0.0,0.22892907,1.5158716,,0.027825532,0.13492323,both
WBA,Walgreens Boots Alliance,reports,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,1618921,2014,https://en.wikipedia.org/wiki/Walgreens_Boots_Alliance,1.0,1.0,1.0,0.0,1.0,11264.0,19502.0,2019-08-31,2019.0,WBA,5912.0,591.0,16836.0,1.0,45834.91,11.121334,11.826757,1.0,0.0,0.12866521,,,5.2522736,9.508888,3.6740034,0.03412823,0.0034320543,0.024305454,0.03710169,-0.05896624,0.009837569,0.08373029,0.24906062,0.26864138,1.3302304,0.11473712,0.1993846,0.017929524,0.0,0.16417645,0.92047966,,0.024305454,0.3408173,both
DIS,The Walt Disney Company,reports,Communication Services,Movies & Entertainment,"Burbank, California",1976-06-30,1744489,1923,https://en.wikipedia.org/wiki/The_Walt_Disney_Company,1.0,1.0,2.0,0.0,0.0,3980.0,26403.0,2019-09-30,2019.0,DIS,4888.0,488.0,47137.0,1.0,234836.64,12.175531,11.150088,1.0,0.0,0.22498515,0.0,0.0,5.2522736,10.361039,4.9538355,0.021228556,0.0067015835,0.014923912,0.018955171,0.0016393105,0.04317882,0.022259567,0.24299426,0.16716811,1.7524314,0.08335224,0.1629155,0.02806417,0.0,0.19731009,1.314773,,0.014923912,0.18800518,both
WM,Waste Management Inc.,reports,Industrials,Environmental & Facilities Services,"Houston, Texas",,823768,1968,https://en.wikipedia.org/wiki/Waste_Management_Inc.,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
WAT,Waters Corporation,reports,Health Care,Health Care Distributors,"Milford, Massachusetts",,1000697,1958,https://en.wikipedia.org/wiki/Waters_Corporation,0.0,0.0,1.0,0.0,0.0,61574.0,82651.0,2019-12-31,2019.0,WAT,3826.0,382.0,1775.169,1.0,14623.452,7.8466115,7.785969,0.0,0.0,0.12685941,1.0,0.0,2.1361763,6.2377386,4.225289,-0.30065915,-0.1801154,0.0,0.20929858,-0.18351789,0.03712357,0.25458506,0.694224,0.10825111,6.8034472,0.32457066,0.19972195,0.13184856,0.05590611,0.6443655,,,0.0,0.07181908,both
WEC,WEC Energy Group,reports,Utilities,Electric Utilities,"Milwaukee, Wisconsin",2008-10-31,783325,1896,https://en.wikipedia.org/wiki/WEC_Energy_Group,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
WFC,Wells Fargo,reports,Financials,Diversified Banks,"San Francisco, California",1976-06-30,72971,1852,https://en.wikipedia.org/wiki/Wells_Fargo,0.0,1.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
WELL,Welltower Inc.,reports,Real Estate,Health Care REITs,"Toledo, Ohio",2009-01-30,766704,1970,https://en.wikipedia.org/wiki/Welltower_Inc.,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
WST,West Pharmaceutical Services,reports,Health Care,Health Care Supplies,"Exton, Pennsylvania",2020-05-22,105770,1923,https://en.wikipedia.org/wiki/West_Pharmaceutical_Services,0.0,0.0,1.0,0.0,0.0,11376.0,62498.0,2019-12-31,2019.0,WST,3060.0,306.0,329.3,1.0,11139.453,7.7585044,7.5174665,1.0,0.0,0.19620885,1.0,0.0,2.2192035,6.8138843,4.708651,0.097377636,0.04343555,0.019261979,0.026522594,-0.022465192,0.006662681,0.15601777,0.14064234,0.028712798,5.0856977,0.16977023,0.3884001,0.18753737,0.016613992,0.13555992,4.8852053,,0.01926198,0.03613726,both
WDC,Western Digital,reports,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,106040,1970,https://en.wikipedia.org/wiki/Western_Digital,0.0,2.0,1.0,0.0,0.0,11399.0,66384.0,2019-06-30,2019.0,WDC,3572.0,357.0,10522.0,1.0,14027.25,10.179982,9.715289,1.0,0.0,1.0,1.0,0.0,4.139955,7.9529667,3.8287117,0.04823663,-0.058778916,0.022146378,-0.0258248,-0.021236254,0.010011377,0.05866515,0.39901403,0.4286078,1.1539723,0.084641635,0.107811905,0.1310201,0.082745545,0.3885476,,,0.022146378,0.026230754,both
